.е|гес	nom,1sg,comp
.е|гем	nom,1sg,comp
.е	nom,1sg
.йы|гес	nom,1sg,comp
.йы|гем	nom,1sg,comp
.йы	nom,1sg
.йме|гес	acc,1sg,comp
.йме|гем	acc,1sg,comp
.йме	acc,1sg
.елэн|гес	gen,1sg,comp
.елэн|гем	gen,1sg,comp
.елэн	gen,1sg
.йылэн|гес	gen,1sg,comp
.йылэн|гем	gen,1sg,comp
.йылэн	gen,1sg
.елэсь|гес	abl,1sg,comp
.елэсь|гем	abl,1sg,comp
.елэсь	abl,1sg
.йылэсь|гес	abl,1sg,comp
.йылэсь|гем	abl,1sg,comp
.йылэсь	abl,1sg
.елы|гес	dat,1sg,comp
.елы|гем	dat,1sg,comp
.елы	dat,1sg
.йылы|гес	dat,1sg,comp
.йылы|гем	dat,1sg,comp
.йылы	dat,1sg
.етэк|гес	car,1sg,comp
.етэк|гем	car,1sg,comp
.етэк	car,1sg
.йытэк|гес	car,1sg,comp
.йытэк|гем	car,1sg,comp
.йытэк	car,1sg
.ея|гес	adv,1sg,comp
.ея|гем	adv,1sg,comp
.ея	adv,1sg
.йыя|гес	adv,1sg,comp
.йыя|гем	adv,1sg,comp
.йыя	adv,1sg
.елань|гес	app,1sg,comp
.елань|гем	app,1sg,comp
.елань	app,1sg
.йылэнь|гес	app,1sg,comp
.йылэнь|гем	app,1sg,comp
.йылэнь	app,1sg
.еным|гес	ins,1sg,comp
.еным|гем	ins,1sg,comp
.еным	ins,1sg
.йыным|гес	ins,1sg,comp
.йыным|гем	ins,1sg,comp
.йыным	ins,1sg
.ям|гес	loc,1sg,comp
.ям|гем	loc,1sg,comp
.ям	loc,1sg
.ям|гес	ill,1sg,comp
.ям|гем	ill,1sg,comp
.ям	ill,1sg
.йысьтым|гес	el,1sg,comp
.йысьтым|гем	el,1sg,comp
.йысьтым	el,1sg
.йысеным|гес	egr,1sg,comp
.йысеным|гем	egr,1sg,comp
.йысеным	egr,1sg
.ёзям|гес	term,1sg,comp
.ёзям|гем	term,1sg,comp
.ёзям	term,1sg
.йёзям|гес	term,1sg,comp
.йёзям|гем	term,1sg,comp
.йёзям	term,1sg
.етӥм|гес	prol,1sg,comp
.етӥм|гем	prol,1sg,comp
.етӥм	prol,1sg
.йытӥм|гес	prol,1sg,comp
.йытӥм|гем	prol,1sg,comp
.йытӥм	prol,1sg
.йтӥм|гес	prol,1sg,comp
.йтӥм|гем	prol,1sg,comp
.йтӥм	prol,1sg
