.мы|гес	nom,1pl,comp
.мы|гем	nom,1pl,comp
.мы	nom,1pl
.мылэн|гес	gen,1pl,comp
.мылэн|гем	gen,1pl,comp
.мылэн	gen,1pl
.мылэсь|гес	abl,1pl,comp
.мылэсь|гем	abl,1pl,comp
.мылэсь	abl,1pl
.мылы|гес	dat,1pl,comp
.мылы|гем	dat,1pl,comp
.мылы	dat,1pl
.мытэк|гес	car,1pl,comp
.мытэк|гем	car,1pl,comp
.мытэк	car,1pl
.мыя|гес	adv,1pl,comp
.мыя|гем	adv,1pl,comp
.мыя	adv,1pl
.мылань|гес	app,1pl,comp
.мылань|гем	app,1pl,comp
.мылань	app,1pl
.мес|гес	acc,1pl,comp
.мес|гем	acc,1pl,comp
.мес	acc,1pl
.ынымы|гес	ins,1pl,comp
.ынымы|гем	ins,1pl,comp
.ынымы	ins,1pl
.амы|гес	loc,1pl,comp
.амы|гем	loc,1pl,comp
.амы	loc,1pl
.амы|гес	ill,1pl,comp
.амы|гем	ill,1pl,comp
.амы	ill,1pl
.ямы|гес	loc,1pl,comp
.ямы|гем	loc,1pl,comp
.ямы	loc,1pl
.ямы|гес	ill,1pl,comp
.ямы|гем	ill,1pl,comp
.ямы	ill,1pl
.ысьтымы|гес	el,1pl,comp
.ысьтымы|гем	el,1pl,comp
.ысьтымы	el,1pl
.ысенымы|гес	egr,1pl,comp
.ысенымы|гем	egr,1pl,comp
.ысенымы	egr,1pl
.озямы|гес	term,1pl,comp
.озямы|гем	term,1pl,comp
.озямы	term,1pl
.ытӥмы|гес	prol,1pl,comp
.ытӥмы|гем	prol,1pl,comp
.ытӥмы	prol,1pl
.тӥмы|гес	prol,1pl,comp
.тӥмы|гем	prol,1pl,comp
.тӥмы	prol,1pl
